entity_id,interest_code,interest_desc
240120,CIV,Civic Affairs
240120,DEM,Democratic Politics
240120,DIV,Diverse Constituencies
240120,WOM,Women
240131,NULL,NULL
240137,NULL,NULL
240156,NULL,NULL
240163,NULL,NULL
240193,NULL,NULL
240206,NULL,NULL
240223,NULL,NULL
240226,NULL,NULL
240232,BND,Basic Needs
240291,AST,Astronomy
240291,CIV,Civic Affairs
240291,DEM,Democratic Politics
240291,LAW,Law
240291,SCE,Science
240348,NULL,NULL
240360,NULL,NULL
240410,NULL,NULL
240458,NULL,NULL
240462,NULL,NULL
240499,NULL,NULL
240520,NULL,NULL
240537,NULL,NULL
240557,NULL,NULL
240576,WIN,Wine
240615,NULL,NULL
240623,NULL,NULL
240696,NULL,NULL
240713,NULL,NULL
240718,NULL,NULL
240728,CIV,Civic Affairs
240728,DEM,Democratic Politics
240754,NULL,NULL
240804,NULL,NULL
240825,LEM,Labor & Employment Law
240825,LTG,Litigation
240848,NULL,NULL
240914,NULL,NULL
240944,NULL,NULL
241030,NULL,NULL
241051,NULL,NULL
241081,NULL,NULL
241107,NULL,NULL
241109,HEA,Health
241109,NUT,Nutritional Science
241125,NULL,NULL
241133,NULL,NULL
241149,NULL,NULL
241170,NULL,NULL
241321,NULL,NULL
241346,NULL,NULL
241375,NULL,NULL
241377,NULL,NULL
241385,NULL,NULL
241417,NULL,NULL
241427,NULL,NULL
241463,NULL,NULL
241483,NULL,NULL
241492,CIV,Civic Affairs
241492,DEM,Democratic Politics
241503,CIV,Civic Affairs
241503,DEM,Democratic Politics
241503,LIB,Library
241564,NULL,NULL
241586,NULL,NULL
241595,NULL,NULL
241604,NULL,NULL
241611,NULL,NULL
241677,NULL,NULL
241689,NULL,NULL
241694,NULL,NULL
241695,NULL,NULL
241699,NULL,NULL
241700,NULL,NULL
241745,NULL,NULL
241768,NULL,NULL
241769,CIV,Civic Affairs
241769,DEM,Democratic Politics
241783,NULL,NULL
241872,AQU,Aquatic Sports
241912,BND,Basic Needs
241932,NULL,NULL
241994,NULL,NULL
242010,NULL,NULL
242012,NULL,NULL
242022,NULL,NULL
242025,NULL,NULL
242028,NULL,NULL
242047,NULL,NULL
242053,NULL,NULL
242110,NULL,NULL
242111,NULL,NULL
242212,NULL,NULL
242219,NULL,NULL
242223,CIV,Civic Affairs
242223,REP,Republican Politics
242251,NULL,NULL
242263,BUS,Business
242263,CIV,Civic Affairs
242263,DEM,Democratic Politics
242263,FIN,Finance
242263,LAW,Law
242263,REP,Republican Politics
242280,ARH,Architecture
242292,NULL,NULL
242301,BCL,Business & Corporate Law
242301,IMG,Immigration Law
242301,LTG,Litigation
242302,NULL,NULL
242304,CIV,Civic Affairs
242304,DEM,Democratic Politics
242304,JPC,Japanese Interests
242386,CIV,Civic Affairs
242386,DEM,Democratic Politics
242403,NULL,NULL
242479,NULL,NULL
242481,NULL,NULL
242520,NULL,NULL
242549,NULL,NULL
242563,NULL,NULL
242614,NULL,NULL
242706,NULL,NULL
242740,NULL,NULL
242741,CIV,Civic Affairs
242741,DEM,Democratic Politics
242850,NULL,NULL
242856,CIV,Civic Affairs
242856,REP,Republican Politics
242872,NULL,NULL
242886,NULL,NULL
242924,NULL,NULL
242934,NULL,NULL
243016,NULL,NULL
243027,NULL,NULL
243034,CIV,Civic Affairs
243034,DEM,Democratic Politics
243035,ARH,Architecture
243035,CIV,Civic Affairs
243035,DEM,Democratic Politics
243035,DIV,Diverse Constituencies
243061,NULL,NULL
243241,CIV,Civic Affairs
243241,DEM,Democratic Politics
243281,NULL,NULL
243359,NULL,NULL
243386,NULL,NULL
243441,NULL,NULL
243520,BND,Basic Needs
243574,NULL,NULL
243577,NULL,NULL
243582,BND,Basic Needs
243584,NULL,NULL
243587,BND,Basic Needs
243587,CIV,Civic Affairs
243587,CRL,Civil Rights Law
243587,DEM,Democratic Politics
243587,DIV,Diverse Constituencies
243587,GPR,General Practice Law
243587,WOM,Women
243601,CIV,Civic Affairs
243601,DEM,Democratic Politics
243602,NULL,NULL
243605,NULL,NULL
243622,NULL,NULL
243629,NULL,NULL
243637,NULL,NULL
243642,NULL,NULL
243665,NULL,NULL
243673,NULL,NULL
243682,NULL,NULL
243697,ARH,Architecture
243697,YOU,Youth
243731,CIV,Civic Affairs
243731,DEM,Democratic Politics
243731,ENE,Energy
243731,ENV,Environment
243737,NULL,NULL
243770,NULL,NULL
243771,NULL,NULL
243775,NULL,NULL
243810,NULL,NULL
243816,NULL,NULL
243886,NULL,NULL
243908,NULL,NULL
243971,BND,Basic Needs
243971,CIV,Civic Affairs
243971,DEM,Democratic Politics
244004,NULL,NULL
244039,NULL,NULL
244097,NULL,NULL
244111,NULL,NULL
244146,NULL,NULL
244232,ETL,Entertainment Law
244232,INL,International Law
244236,CIV,Civic Affairs
244236,DEM,Democratic Politics
244240,NULL,NULL
244257,GOV,Government Law
244268,NULL,NULL
244275,NULL,NULL
244279,NULL,NULL
244298,NULL,NULL
244436,NULL,NULL
244465,NULL,NULL
244482,NULL,NULL
244526,NULL,NULL
244558,NULL,NULL
244567,NULL,NULL
244633,NULL,NULL
244707,RLA,Real Estate
244716,NULL,NULL
244719,DIV,Diverse Constituencies
244719,WOM,Women
244740,NULL,NULL
244775,NULL,NULL
244823,BAL,Ballet
244879,BIO,Biology
244879,BND,Basic Needs
244879,EDU,Education
244896,NULL,NULL
244904,NULL,NULL
244917,NULL,NULL
244949,AGR,Agriculture
244949,BIO,Biology
244949,BOT,Botany
244949,HEA,Health
244966,NULL,NULL
244970,NULL,NULL
244995,NULL,NULL
245017,NULL,NULL
245087,BND,Basic Needs
245103,NULL,NULL
245130,NULL,NULL
245148,NULL,NULL
245196,CIV,Civic Affairs
245196,DEM,Democratic Politics
245196,DIV,Diverse Constituencies
245196,WOM,Women
245206,NULL,NULL
245224,NULL,NULL
245237,NULL,NULL
245253,NULL,NULL
245262,NULL,NULL
245271,NULL,NULL
245284,CIV,Civic Affairs
245284,DEM,Democratic Politics
245284,GOV,Government Law
245284,HUR,Human Rights
245300,BTC,Biotechnology
245332,NULL,NULL
245342,NULL,NULL
245343,NULL,NULL
245347,NULL,NULL
245364,NULL,NULL
245395,NULL,NULL
245424,CIV,Civic Affairs
245424,DEM,Democratic Politics
245434,NULL,NULL
245447,NULL,NULL
245456,NULL,NULL
245487,CIV,Civic Affairs
245487,DEM,Democratic Politics
245527,CIV,Civic Affairs
245527,DEM,Democratic Politics
245553,NULL,NULL
245578,NULL,NULL
245598,NULL,NULL
245599,NULL,NULL
245614,CIV,Civic Affairs
245614,DEM,Democratic Politics
245656,NULL,NULL
245661,NULL,NULL
245671,NULL,NULL
245676,NULL,NULL
245681,NULL,NULL
245685,NULL,NULL
245706,NULL,NULL
245708,NULL,NULL
245714,NULL,NULL
245777,CIV,Civic Affairs
245777,DEI,Diversity/Equity/Inclusion
245777,DEM,Democratic Politics
245777,EDU,Education
245777,ENR,Entrepreneurship
245777,JUC,Jewish Interests
245777,STE,STEM
245777,TEC,Technology
245777,VEN,Venture Capital
245777,WOM,Women
245777,YOU,Youth
245794,NULL,NULL
245806,NULL,NULL
245828,NULL,NULL
245861,ATH,Athletics
245861,BAT,Basketball
245861,DEI,Diversity/Equity/Inclusion
245861,FEL,Fellowships
245861,GOL,Golf
245861,STU,Student Affairs
245893,NULL,NULL
245960,NULL,NULL
245962,NULL,NULL
245987,NULL,NULL
245991,NULL,NULL
246000,NULL,NULL
246004,NULL,NULL
246039,BND,Basic Needs
246046,CIV,Civic Affairs
246046,DEM,Democratic Politics
246054,NULL,NULL
246060,NULL,NULL
246073,NULL,NULL
246075,NULL,NULL
246126,NULL,NULL
246127,NULL,NULL
246132,NULL,NULL
246136,NULL,NULL
246140,NULL,NULL
246144,NULL,NULL
246145,NULL,NULL
246151,NULL,NULL
246167,NULL,NULL
246186,CIV,Civic Affairs
246186,MIL,Military
246216,NULL,NULL
246269,CIV,Civic Affairs
246269,REP,Republican Politics
246280,NULL,NULL
246284,EDU,Education
246284,STE,STEM
246284,TEC,Technology
246290,BND,Basic Needs
246290,CIV,Civic Affairs
246290,DEM,Democratic Politics
246303,NULL,NULL
246322,AID,Financial Aid
246322,CIV,Civic Affairs
246322,DEM,Democratic Politics
246322,DIV,Diverse Constituencies
246322,WOM,Women
246323,NULL,NULL
246334,CIV,Civic Affairs
246334,DEM,Democratic Politics
246334,DIV,Diverse Constituencies
246334,WOM,Women
246339,NULL,NULL
246349,NULL,NULL
246370,BND,Basic Needs
246377,NULL,NULL
246478,NULL,NULL
246493,BND,Basic Needs
246549,NULL,NULL
246564,CIV,Civic Affairs
246564,DEM,Democratic Politics
246570,NULL,NULL
246574,CIV,Civic Affairs
246574,DEM,Democratic Politics
246580,NULL,NULL
246582,NULL,NULL
246594,NULL,NULL
246602,NULL,NULL
246620,NULL,NULL
246622,NULL,NULL
246628,NULL,NULL
246670,NULL,NULL
246696,CIV,Civic Affairs
246696,DEM,Democratic Politics
246705,BND,Basic Needs
246709,NULL,NULL
246713,NULL,NULL
246753,NULL,NULL
246758,NULL,NULL
246783,NULL,NULL
246802,NULL,NULL
246833,NULL,NULL
246845,NULL,NULL
246850,NULL,NULL
246899,NULL,NULL
246904,NULL,NULL
246975,NULL,NULL
247007,CIV,Civic Affairs
247007,DEM,Democratic Politics
247008,CIV,Civic Affairs
247008,DEM,Democratic Politics
247008,GOV,Government Law
247030,NULL,NULL
247045,NULL,NULL
247080,NULL,NULL
247097,NULL,NULL
247139,NULL,NULL
247159,NULL,NULL
247160,CIV,Civic Affairs
247160,DEM,Democratic Politics
247160,HEA,Health
247164,NULL,NULL
247199,NULL,NULL
247228,NULL,NULL
247250,NULL,NULL
247285,NULL,NULL
247322,NULL,NULL
247337,NULL,NULL
247356,NULL,NULL
247360,NULL,NULL
247385,NULL,NULL
247415,NULL,NULL
247447,NULL,NULL
247470,NULL,NULL
247479,ENE,Energy
247479,ENV,Environment
247479,NAT,Natural Resources
247485,NULL,NULL
247511,NULL,NULL
247515,NULL,NULL
247535,NULL,NULL
247556,NULL,NULL
247558,CIV,Civic Affairs
247558,CNC,Cancer
247558,HEA,Health
247558,REP,Republican Politics
247567,CIV,Civic Affairs
247567,REP,Republican Politics
247604,NULL,NULL
247605,NULL,NULL
247628,CIV,Civic Affairs
247628,DEM,Democratic Politics
247658,NULL,NULL
247671,NULL,NULL
247687,NULL,NULL
247693,NULL,NULL
247699,NULL,NULL
247714,NULL,NULL
247727,CIV,Civic Affairs
247727,DEM,Democratic Politics
247745,NULL,NULL
247784,NULL,NULL
247812,BND,Basic Needs
247813,BND,Basic Needs
247854,ADR,Alternative Dispute Resolution Law
247854,AVA,Aviation & Aerospace Law
247854,CIV,Civic Affairs
247854,CRL,Civil Rights Law
247854,CTR,Contract Law
247854,DEM,Democratic Politics
247854,LEM,Labor & Employment Law
247854,LTG,Litigation
247856,ATR,Antitrust & Trade Regulation Law
247856,CIV,Civic Affairs
247856,DEM,Democratic Politics
247865,NULL,NULL
247872,GOV,Government Law
247872,LTG,Litigation
247872,TRT,Tort Law
247888,BCL,Business & Corporate Law
247888,GPR,General Practice Law
247888,LAW,Law
247888,RST,Real Estate Law
247888,TAX,Taxation Law
247888,TRE,Trusts & Estates Law
247888,WPR,Wills & Probate Law
247898,EVL,Environmental Law
247898,LTG,Litigation
247898,PBI,Public Interest Law
247900,ADL,Administrative Law
247900,APP,Appellate Practice Law
247902,NULL,NULL
247932,NULL,NULL
247966,NULL,NULL
248077,NULL,NULL
248117,NULL,NULL
248126,NULL,NULL
248141,CIV,Civic Affairs
248141,DEM,Democratic Politics
248151,NULL,NULL
248153,NULL,NULL
248163,NULL,NULL
248164,NULL,NULL
248171,NULL,NULL
248218,NULL,NULL
248300,NULL,NULL
248315,ENR,Entrepreneurship
248315,VEN,Venture Capital
248319,NULL,NULL
248329,APP,Appellate Practice Law
248329,CAC,Class Action Law
248329,CAO,Catholic Church/Roman Catholic
248329,CIV,Civic Affairs
248329,EDU,Education
248329,HEA,Health
248329,LTG,Litigation
248329,PFL,Professional Liability Law
248329,POL,Politics
248329,REP,Republican Politics
248329,RST,Real Estate Law
248329,SEC,Securities Law
248329,YOU,Youth
248338,ADR,Alternative Dispute Resolution Law
248338,CRL,Civil Rights Law
248338,INL,International Law
248338,LEM,Labor & Employment Law
248346,CIV,Civic Affairs
248346,DEM,Democratic Politics
248367,GLB,Global Health
248367,HEA,Health
248383,NULL,NULL
248439,NULL,NULL
248443,HEA,Health
248445,NULL,NULL
248462,NULL,NULL
248470,NULL,NULL
248481,CIV,Civic Affairs
248481,DEM,Democratic Politics
248481,HEA,Health
248481,PCY,Public Policy
248481,REP,Republican Politics
248482,PCY,Public Policy
248503,NULL,NULL
248534,ADL,Administrative Law
248534,CMN,Communications Law
248534,GOV,Government Law
248619,NULL,NULL
248657,CIV,Civic Affairs
248657,DEM,Democratic Politics
248657,EDL,Education Law
248729,BND,Basic Needs
248760,NULL,NULL
248770,NULL,NULL
248815,CRL,Civil Rights Law
248815,EDL,Education Law
248815,LEM,Labor & Employment Law
248816,ADL,Administrative Law
248816,RST,Real Estate Law
248816,TAX,Taxation Law
248818,NULL,NULL
248834,NULL,NULL
248867,NULL,NULL
248904,NULL,NULL
248926,NULL,NULL
248970,CIV,Civic Affairs
248970,DEM,Democratic Politics
248986,NULL,NULL
248996,NULL,NULL
249117,NULL,NULL
249160,NULL,NULL
249235,ACC,Accounting
249275,CIV,Civic Affairs
249275,REP,Republican Politics
249297,NULL,NULL
249311,NULL,NULL
249315,NULL,NULL
249425,NULL,NULL
249453,NULL,NULL
249459,NULL,NULL
249477,ART,Arts
249477,BAL,Ballet
249477,GAR,Gardening
249477,HOB,Hobbies
249477,OPE,Opera
249477,PER,Performing Arts
249477,RLA,Real Estate
249483,NULL,NULL
249547,NULL,NULL
249550,CIV,Civic Affairs
249550,DEM,Democratic Politics
249550,REP,Republican Politics
249550,RLA,Real Estate
249594,NULL,NULL
249668,NULL,NULL
249688,HEA,Health
249698,NULL,NULL
249755,NULL,NULL
249757,NULL,NULL
249776,NULL,NULL
249797,NULL,NULL
249859,CIV,Civic Affairs
249859,DEM,Democratic Politics
249865,CIV,Civic Affairs
249865,DEM,Democratic Politics
249882,NULL,NULL
249890,NULL,NULL
249901,NULL,NULL
249915,NULL,NULL
249950,NULL,NULL
250021,NULL,NULL
250076,NULL,NULL
250150,NULL,NULL
250153,CIV,Civic Affairs
250153,DEM,Democratic Politics
250164,CIV,Civic Affairs
250164,DEM,Democratic Politics
250173,NULL,NULL
250205,NULL,NULL
250286,NULL,NULL
250310,NULL,NULL
250314,NULL,NULL
250315,CIV,Civic Affairs
250315,DEM,Democratic Politics
250330,NULL,NULL
250337,GLB,Global Health
250337,HEA,Health
250352,NULL,NULL
250402,NULL,NULL
250470,NULL,NULL
250489,NULL,NULL
250575,BUS,Business
250575,FIN,Finance
250619,CIV,Civic Affairs
250619,DEM,Democratic Politics
250619,EDU,Education
250619,HEA,Health
250619,YOU,Youth
250744,NULL,NULL
250844,NULL,NULL
250855,NULL,NULL
250864,CIV,Civic Affairs
250864,DEM,Democratic Politics
250864,HEA,Health
250929,NULL,NULL
250936,NULL,NULL
250944,NULL,NULL
250955,NULL,NULL
250974,CIV,Civic Affairs
250974,DEM,Democratic Politics
250974,HEA,Health
251010,NULL,NULL
251046,NULL,NULL
251086,CIV,Civic Affairs
251086,DEM,Democratic Politics
251141,NULL,NULL
251189,NULL,NULL
251233,NULL,NULL
251271,CIV,Civic Affairs
251271,DEM,Democratic Politics
251355,NULL,NULL
251386,NULL,NULL
251435,NULL,NULL
251529,CRL,Civil Rights Law
251529,CRM,Criminal Law
251529,EVL,Environmental Law
251529,HCR,Health Care Law
251529,LIB,Library
251529,LTG,Litigation
251529,SEC,Securities Law
251529,WCC,White Collar Crime Law
251627,NULL,NULL
251636,CIV,Civic Affairs
251636,DEM,Democratic Politics
251651,NULL,NULL
251714,NULL,NULL
251715,NULL,NULL
251770,NULL,NULL
251825,NULL,NULL
251839,NULL,NULL
251855,NULL,NULL
251878,NULL,NULL
251938,NULL,NULL
251984,NULL,NULL
252001,NULL,NULL
252055,NULL,NULL
252110,NULL,NULL
252137,NULL,NULL
252141,NULL,NULL
252148,NULL,NULL
252234,NULL,NULL
252240,NULL,NULL
252282,NULL,NULL
252315,NULL,NULL
252343,NULL,NULL
252370,NULL,NULL
252455,CIV,Civic Affairs
252455,REP,Republican Politics
252531,NULL,NULL
252564,NULL,NULL
252576,NULL,NULL
252588,NULL,NULL
252647,NULL,NULL
252692,NULL,NULL
252734,NULL,NULL
252811,NULL,NULL
252945,NULL,NULL
252958,NULL,NULL
252968,NULL,NULL
252980,CIV,Civic Affairs
252980,DEM,Democratic Politics
252983,CIV,Civic Affairs
252983,DEM,Democratic Politics
252983,EMP,Employee Benefits Law
252983,HCR,Health Care Law
252994,NULL,NULL
253083,NULL,NULL
253138,NULL,NULL
253193,CYB,Cybersecurity
253310,NULL,NULL
253332,NULL,NULL
253376,NULL,NULL
253377,NULL,NULL
253383,AQU,Aquatic Sports
253415,NULL,NULL
253513,CIV,Civic Affairs
253513,DEM,Democratic Politics
253514,NULL,NULL
253583,CAN,Cannabis
253583,CIV,Civic Affairs
253583,DEM,Democratic Politics
253608,NULL,NULL
253615,ENE,Energy
253615,ENV,Environment
253615,NAT,Natural Resources
253629,NULL,NULL
253641,CIV,Civic Affairs
253641,DEM,Democratic Politics
253654,NULL,NULL
253665,NULL,NULL
253677,NULL,NULL
253714,CIV,Civic Affairs
253714,DEM,Democratic Politics
253714,ECO,Economics
253714,GEN,Genealogy
253714,HIS,History
253714,PCY,Public Policy
253714,POL,Politics
253714,SCE,Science
253733,CIV,Civic Affairs
253733,DEM,Democratic Politics
253733,DIV,Diverse Constituencies
253733,ENV,Environment
253733,HEA,Health
253733,MEI,Medicine
253733,REP,Republican Politics
253733,WAT,Water Conservation
253733,WOM,Women
253735,NULL,NULL
253744,NULL,NULL
253765,NULL,NULL
253795,ENT,Entertainment
253818,NULL,NULL
253825,CHE,Chemistry/Chemical Engineering
253825,CIV,Civic Affairs
253825,CLM,Climbing/Mountaineering
253825,DEM,Democratic Politics
253825,PCY,Public Policy
253904,NULL,NULL
253921,CIV,Civic Affairs
253921,REP,Republican Politics
253949,CIV,Civic Affairs
253949,DEM,Democratic Politics
253966,NULL,NULL
253971,NULL,NULL
253991,NULL,NULL
254143,NULL,NULL
254179,NULL,NULL
254261,CIV,Civic Affairs
254261,DEM,Democratic Politics
254261,DIV,Diverse Constituencies
254261,WOM,Women
254266,NULL,NULL
254311,NULL,NULL
254391,CIV,Civic Affairs
254391,DEM,Democratic Politics
254391,WOM,Women
254437,BND,Basic Needs
254447,NULL,NULL
254525,CIV,Civic Affairs
254525,DEM,Democratic Politics
254526,NULL,NULL
254538,NULL,NULL
254541,NULL,NULL
254646,NULL,NULL
254649,BND,Basic Needs
254652,NULL,NULL
254654,NULL,NULL
254657,NULL,NULL
254667,BND,Basic Needs
254744,NULL,NULL
254746,BND,Basic Needs
254799,NULL,NULL
254804,NULL,NULL
254812,AQU,Aquatic Sports
254812,CIV,Civic Affairs
254812,DEM,Democratic Politics
254826,CIV,Civic Affairs
254826,DEM,Democratic Politics
254826,HEA,Health
254938,NULL,NULL
254969,NULL,NULL
254974,NULL,NULL
254994,CIV,Civic Affairs
254994,DEM,Democratic Politics
254994,REP,Republican Politics
255001,NULL,NULL
255019,NULL,NULL
255062,CIV,Civic Affairs
255062,DEM,Democratic Politics
255062,GLB,Global Health
255062,HEA,Health
255062,SWE,Social Welfare
255149,NULL,NULL
255183,NULL,NULL
255199,NULL,NULL
255210,NULL,NULL
255365,NULL,NULL
255372,NULL,NULL
255458,NULL,NULL
255471,NULL,NULL
255496,NULL,NULL
255604,NULL,NULL
255899,NULL,NULL
255933,CIV,Civic Affairs
255933,DEM,Democratic Politics
255933,DIV,Diverse Constituencies
255933,WOM,Women
255999,NULL,NULL
256104,NULL,NULL
256107,NULL,NULL
256234,NULL,NULL
256271,NULL,NULL
256325,NULL,NULL
256475,NULL,NULL
256538,NUT,Nutritional Science
256542,CIV,Civic Affairs
256542,DEM,Democratic Politics
256580,NULL,NULL
256622,NULL,NULL
256707,CIV,Civic Affairs
256707,DEM,Democratic Politics
256721,NULL,NULL
256743,EDU,Education
256782,RST,Real Estate Law
256782,TRE,Trusts & Estates Law
256782,WPR,Wills & Probate Law
256841,BND,Basic Needs
256843,NULL,NULL
256857,NULL,NULL
256874,NULL,NULL
256899,NULL,NULL
256970,NULL,NULL
257029,NULL,NULL
257030,NULL,NULL
257064,NULL,NULL
257074,CIV,Civic Affairs
257074,DEM,Democratic Politics
257074,MIT,Manufacturing & IT
257074,TEC,Technology
257088,NULL,NULL
257093,CIV,Civic Affairs
257093,DEM,Democratic Politics
257094,ADR,Alternative Dispute Resolution Law
257094,BCL,Business & Corporate Law
257094,CIV,Civic Affairs
257094,CML,Commercial Law
257094,DEM,Democratic Politics
257094,LTG,Litigation
257148,NULL,NULL
257159,NULL,NULL
257204,NULL,NULL
257256,CIV,Civic Affairs
257256,DEM,Democratic Politics
257270,NULL,NULL
257301,NULL,NULL
257313,ANI,Animal Causes
257313,CIV,Civic Affairs
257313,DEM,Democratic Politics
257313,EDU,Education
257313,ISL,Islam
257313,SCE,Science
257313,SWE,Social Welfare
257313,TEC,Technology
257314,NULL,NULL
257318,NULL,NULL
257380,NULL,NULL
257406,NULL,NULL
257426,NULL,NULL
257443,NULL,NULL
257534,NULL,NULL
257555,NULL,NULL
257647,NULL,NULL
257655,NULL,NULL
257659,NULL,NULL
257663,NULL,NULL
257754,NULL,NULL
257824,NULL,NULL
257846,NULL,NULL
257861,NULL,NULL
257881,NULL,NULL
257912,NULL,NULL
257913,NULL,NULL
257943,NULL,NULL
258012,BOT,Botany
258012,ENV,Environment
258015,NULL,NULL
258016,NULL,NULL
258018,NULL,NULL
258045,NULL,NULL
258051,ATR,Antitrust & Trade Regulation Law
258051,BNK,Bankruptcy Law
258051,CMN,Communications Law
258051,EGL,Energy Law
258051,EVL,Environmental Law
258051,LTG,Litigation
258051,PBI,Public Interest Law
258084,NULL,NULL
258090,NULL,NULL
258110,NULL,NULL
258180,NULL,NULL
258213,NULL,NULL
258258,NULL,NULL
258378,NULL,NULL
258406,NULL,NULL
258436,NULL,NULL
258469,NULL,NULL
258497,NULL,NULL
258556,NULL,NULL
258583,NULL,NULL
258584,NULL,NULL
258597,NULL,NULL
258603,AQU,Aquatic Sports
258614,NULL,NULL
258616,NULL,NULL
258618,NULL,NULL
258621,BCL,Business & Corporate Law
258621,CIV,Civic Affairs
258621,CRL,Civil Rights Law
258621,DEM,Democratic Politics
258621,GPR,General Practice Law
258621,JUC,Jewish Interests
258622,NULL,NULL
258703,NULL,NULL
258723,CIV,Civic Affairs
258723,DEM,Democratic Politics
258723,TAX,Taxation Law
258727,NULL,NULL
258728,NULL,NULL
258794,CIV,Civic Affairs
258794,DEM,Democratic Politics
258833,NULL,NULL
258878,NULL,NULL
258945,CIV,Civic Affairs
258945,DEM,Democratic Politics
259023,NULL,NULL
259070,NULL,NULL
259084,CON,Consulting
259084,JUC,Jewish Interests
259084,REA,Reading
259091,NULL,NULL
259099,NULL,NULL
259162,NULL,NULL
259197,NULL,NULL
259281,NULL,NULL
259322,NULL,NULL
259357,NULL,NULL
259371,ENR,Entrepreneurship
259371,MKT,Marketing
259525,NULL,NULL
259538,NULL,NULL
259555,NULL,NULL
259572,ARH,Architecture
259614,HUR,Human Rights
259635,NULL,NULL
259647,NULL,NULL
259661,CIV,Civic Affairs
259661,DEM,Democratic Politics
259678,NULL,NULL
259740,NULL,NULL
259772,BND,Basic Needs
259775,NULL,NULL
259801,NULL,NULL
259809,OPE,Opera
259814,NULL,NULL
259855,NULL,NULL
259893,NULL,NULL
259895,NULL,NULL
260056,NULL,NULL
260089,NULL,NULL
260154,NULL,NULL
260278,NULL,NULL
260354,NULL,NULL
260361,NULL,NULL
260367,NULL,NULL
260393,NULL,NULL
260404,CIV,Civic Affairs
260404,DEM,Democratic Politics
260452,NULL,NULL
260508,NULL,NULL
260528,NULL,NULL
260564,NULL,NULL
260675,CIV,Civic Affairs
260675,DEM,Democratic Politics
260689,BND,Basic Needs
260689,DIV,Diverse Constituencies
260689,WOM,Women
260705,NULL,NULL
260725,NULL,NULL
260765,BND,Basic Needs
260814,NULL,NULL
260931,NULL,NULL
260961,NULL,NULL
260986,NULL,NULL
261005,NULL,NULL
261015,CIV,Civic Affairs
261015,DEM,Democratic Politics
261044,NULL,NULL
261058,NULL,NULL
261067,NULL,NULL
261137,NULL,NULL
261172,NULL,NULL
261190,NULL,NULL
261214,BUS,Business
261214,RLA,Real Estate
261243,NULL,NULL
261247,NULL,NULL
261277,NULL,NULL
261283,NULL,NULL
261298,NULL,NULL
261300,NULL,NULL
261327,NULL,NULL
261328,NULL,NULL
261356,NULL,NULL
261361,NULL,NULL
261365,CIV,Civic Affairs
261365,DEM,Democratic Politics
261365,EDU,Education
261365,FOO,Football
261365,HEA,Health
261365,LAW,Law
261365,LRC,Literacy
261365,REP,Republican Politics
261365,SWE,Social Welfare
261380,NULL,NULL
261432,BND,Basic Needs
261434,NULL,NULL
261453,NULL,NULL
261481,NULL,NULL
261500,NULL,NULL
261501,ATR,Antitrust & Trade Regulation Law
261501,CIV,Civic Affairs
261501,DEM,Democratic Politics
261501,GOV,Government Law
261525,NULL,NULL
261584,NULL,NULL
261594,NULL,NULL
261615,CIV,Civic Affairs
261615,LAW,Law
261615,LEM,Labor & Employment Law
261658,NULL,NULL
261695,NULL,NULL
261725,CIV,Civic Affairs
261725,DEM,Democratic Politics
261725,DIV,Diverse Constituencies
261725,HUR,Human Rights
261746,NULL,NULL
261747,NULL,NULL
261760,CIV,Civic Affairs
261760,DEM,Democratic Politics
261763,NULL,NULL
261805,NULL,NULL
261829,NULL,NULL
261834,NULL,NULL
261850,NULL,NULL
261851,NULL,NULL
261940,NULL,NULL
261946,NULL,NULL
261957,CIV,Civic Affairs
261957,DEM,Democratic Politics
261957,DIV,Diverse Constituencies
261957,ENV,Environment
261957,HEA,Health
261957,NON,Non-Profit Business
261957,WOM,Women
261983,NULL,NULL
262089,NULL,NULL
262096,CIV,Civic Affairs
262096,DEM,Democratic Politics
262096,REP,Republican Politics
262114,CIV,Civic Affairs
262114,DEM,Democratic Politics
262117,CIV,Civic Affairs
262117,POL,Politics
262145,CIV,Civic Affairs
262145,DEM,Democratic Politics
262145,HEA,Health
262145,MEI,Medicine
262273,CIV,Civic Affairs
262273,CVR,Civil Rights
262273,DIV,Diverse Constituencies
262273,EDU,Education
262273,LAT,Latin American Interests
262273,RLA,Real Estate
262273,USL,U.S. Latino Interests
262273,YOU,Youth
262306,NULL,NULL
262324,CIV,Civic Affairs
262324,DEM,Democratic Politics
262346,NULL,NULL
262428,NULL,NULL
262435,NULL,NULL
262447,NULL,NULL
262476,ACC,Accounting
262476,CIV,Civic Affairs
262476,DEM,Democratic Politics
262476,REP,Republican Politics
262477,NULL,NULL
262479,NULL,NULL
262502,CIV,Civic Affairs
262502,DEM,Democratic Politics
262536,CIV,Civic Affairs
262536,DEM,Democratic Politics
262548,CIV,Civic Affairs
262548,DEM,Democratic Politics
262555,NULL,NULL
262563,NULL,NULL
262597,NULL,NULL
262621,AQU,Aquatic Sports
262626,BND,Basic Needs
262642,CIV,Civic Affairs
262642,DEM,Democratic Politics
262643,NULL,NULL
262654,NULL,NULL
262714,NULL,NULL
262781,CIV,Civic Affairs
262781,DEM,Democratic Politics
262827,NULL,NULL
262834,NULL,NULL
262968,NULL,NULL
262974,NULL,NULL
263073,NULL,NULL
263082,CIV,Civic Affairs
263082,DEM,Democratic Politics
263082,HEA,Health
