entity_id,interest_code,interest_desc
13351,REP,Republican Politics
13351,RLA,Real Estate
13351,VEN,Venture Capital
13360,JUC,Jewish Interests
13361,BCL,Business & Corporate Law
13361,CIV,Civic Affairs
13361,DEM,Democratic Politics
13362,NULL,NULL
13363,CIV,Civic Affairs
13363,DEM,Democratic Politics
13365,CIV,Civic Affairs
13365,CRL,Civil Rights Law
13365,DEM,Democratic Politics
13365,EDL,Education Law
13365,LEM,Labor & Employment Law
13366,NULL,NULL
13373,AFI,African-American Interests
13373,CIV,Civic Affairs
13373,DEM,Democratic Politics
13373,EDU,Education
13373,GER,Gerontology
13373,HEA,Health
13373,MUE,Museums
13373,PBI,Public Interest Law
13373,POL,Politics
13373,YOU,Youth
13374,AID,Financial Aid
13374,ASA,Asian Art
13374,CIV,Civic Affairs
13374,DEM,Democratic Politics
13374,EDU,Education
13374,GAR,Gardening
13374,UNR,Underrepresented
13378,CIV,Civic Affairs
13378,REP,Republican Politics
13380,NULL,NULL
13384,NULL,NULL
13385,NULL,NULL
13394,NULL,NULL
13411,NULL,NULL
13416,NULL,NULL
13419,NULL,NULL
13428,CIV,Civic Affairs
13428,DEM,Democratic Politics
13428,POL,Politics
13429,NULL,NULL
13443,CHC,Chinese Interests
13443,CIV,Civic Affairs
13443,EDU,Education
13445,CIV,Civic Affairs
13445,DEM,Democratic Politics
13445,DIV,Diverse Constituencies
13445,JUC,Jewish Interests
13452,NULL,NULL
13456,CIV,Civic Affairs
13456,DEM,Democratic Politics
13459,CIV,Civic Affairs
13459,DEM,Democratic Politics
13463,NULL,NULL
13464,BND,Basic Needs
13464,CIV,Civic Affairs
13464,DEM,Democratic Politics
13465,NULL,NULL
13468,NULL,NULL
13470,NULL,NULL
13480,CNC,Cancer
13480,HEA,Health
13480,MEI,Medicine
13480,NUT,Nutritional Science
13481,NULL,NULL
13485,CIV,Civic Affairs
13485,DEM,Democratic Politics
13491,NULL,NULL
13495,NULL,NULL
13497,NULL,NULL
13513,ART,Arts
13513,PER,Performing Arts
13515,CIV,Civic Affairs
13515,DEM,Democratic Politics
13515,DIV,Diverse Constituencies
13515,HUR,Human Rights
13515,POL,Politics
13525,NULL,NULL
13629,NULL,NULL
13634,NULL,NULL
13655,NULL,NULL
13656,NULL,NULL
13657,NULL,NULL
13659,NULL,NULL
13664,BIC,Cycling
13664,BND,Basic Needs
13664,CIV,Civic Affairs
13664,DEM,Democratic Politics
13665,NULL,NULL
13666,OIR,Organizational Behavior/Industrial Reltn
13673,NULL,NULL
13676,NULL,NULL
13684,CIV,Civic Affairs
13684,DEM,Democratic Politics
13685,NULL,NULL
13687,NULL,NULL
13690,NULL,NULL
13691,BND,Basic Needs
13693,BTC,Biotechnology
13693,TEN,Tennis
13695,ART,Arts
13695,CIV,Civic Affairs
13695,DAN,Dance
13695,DEM,Democratic Politics
13695,DIV,Diverse Constituencies
13695,EDU,Education
13695,ENV,Environment
13695,HEA,Health
13695,JUC,Jewish Interests
13695,JUD,Judaism
13695,NAT,Natural Resources
13695,PCY,Public Policy
13695,POL,Politics
13695,SWE,Social Welfare
13695,WOM,Women
13703,NULL,NULL
13740,NULL,NULL
13741,NULL,NULL
13751,NULL,NULL
13752,CIV,Civic Affairs
13752,DEM,Democratic Politics
13754,EGL,Energy Law
13754,GOV,Government Law
13754,REG,Regulation Industry Law
13757,NULL,NULL
13761,BND,Basic Needs
13763,WOM,Women
13770,NULL,NULL
13773,NULL,NULL
13793,TEN,Tennis
13795,CIV,Civic Affairs
13795,DEM,Democratic Politics
13797,APP,Appellate Practice Law
13797,CIV,Civic Affairs
13797,DEM,Democratic Politics
13797,EVL,Environmental Law
13797,GOV,Government Law
13799,CIV,Civic Affairs
13799,DEM,Democratic Politics
13800,CIV,Civic Affairs
13800,DEM,Democratic Politics
13804,NULL,NULL
13807,NULL,NULL
13808,NULL,NULL
13816,NULL,NULL
13822,NULL,NULL
13830,CIV,Civic Affairs
13830,DEM,Democratic Politics
13839,CIV,Civic Affairs
13839,REP,Republican Politics
13845,NULL,NULL
13853,CIV,Civic Affairs
13853,DEM,Democratic Politics
13854,CIV,Civic Affairs
13854,DEM,Democratic Politics
13854,DIV,Diverse Constituencies
13854,ISR,Israeli Interests
13854,JUC,Jewish Interests
13857,NULL,NULL
13861,NULL,NULL
13867,NULL,NULL
13870,RLA,Real Estate
13871,BAL,Ballet
13874,BND,Basic Needs
13874,CIV,Civic Affairs
13874,DEM,Democratic Politics
13874,POL,Politics
13876,NULL,NULL
13883,NULL,NULL
13885,ARH,Architecture
13885,ART,Arts
13885,CIV,Civic Affairs
13885,HEA,Health
13889,AQU,Aquatic Sports
13890,NULL,NULL
13893,BND,Basic Needs
13897,NULL,NULL
13899,NULL,NULL
13902,MED,Media
13904,NULL,NULL
13917,CIV,Civic Affairs
13917,DEM,Democratic Politics
13917,HEA,Health
13917,OPT,Optometry
13920,NULL,NULL
13926,CIV,Civic Affairs
13926,DEM,Democratic Politics
13928,NULL,NULL
13937,HEA,Health
13937,OPT,Optometry
13946,CIV,Civic Affairs
13946,DEM,Democratic Politics
13946,HEA,Health
13946,OPT,Optometry
13949,NULL,NULL
13950,NULL,NULL
13951,NULL,NULL
13956,NULL,NULL
13963,NULL,NULL
13965,CIV,Civic Affairs
13965,REP,Republican Politics
13971,NULL,NULL
13981,NULL,NULL
13984,NULL,NULL
13990,AQU,Aquatic Sports
13992,NULL,NULL
13993,AGR,Agriculture
13993,CIV,Civic Affairs
13993,ENV,Environment
13993,REP,Republican Politics
14001,NULL,NULL
14013,NULL,NULL
14027,NULL,NULL
14033,ARH,Architecture
14034,ARH,Architecture
14035,NULL,NULL
14039,JUC,Jewish Interests
14042,NULL,NULL
14047,NULL,NULL
14052,NULL,NULL
14054,NULL,NULL
14063,NULL,NULL
14066,ARH,Architecture
14066,CIV,Civic Affairs
14066,DEM,Democratic Politics
14066,DIV,Diverse Constituencies
14066,WOM,Women
14074,FIN,Finance
14074,GLO,Global Management
14077,BCL,Business & Corporate Law
14077,CRL,Civil Rights Law
14077,LTG,Litigation
14105,NULL,NULL
14131,AQU,Aquatic Sports
14131,FOO,Football
14131,RLA,Real Estate
14131,RUN,Running/Jogging
14147,NULL,NULL
14168,AER,Aeronautics
14168,ASC,Asian Interests
14168,BIC,Cycling
14168,CIV,Civic Affairs
14168,DEM,Democratic Politics
14168,GOL,Golf
14168,HOR,Horses
14168,INT,International Affairs
14168,TEN,Tennis
14211,NULL,NULL
14213,NULL,NULL
14235,NULL,NULL
14237,BND,Basic Needs
14237,CIV,Civic Affairs
14237,DEM,Democratic Politics
14237,ENV,Environment
14237,LAW,Law
14237,PER,Performing Arts
14237,POL,Politics
14237,REP,Republican Politics
14253,CIV,Civic Affairs
14253,DEM,Democratic Politics
14253,ETL,Entertainment Law
14255,BND,Basic Needs
14255,CIV,Civic Affairs
14255,DEM,Democratic Politics
14255,PER,Performing Arts
14259,BCL,Business & Corporate Law
14259,BND,Basic Needs
14259,BTC,Biotechnology
14259,CHE,Chemistry/Chemical Engineering
14259,CIV,Civic Affairs
14259,DEM,Democratic Politics
14259,DIV,Diverse Constituencies
14259,HCR,Health Care Law
14259,HEA,Health
14259,HUR,Human Rights
14259,IPR,Intellectual Property Law
14259,ISR,Israeli Interests
14259,MAL,Mergers & Acquisitions Law
14259,MEI,Medicine
14259,REP,Republican Politics
14259,SCE,Science
14259,TCS,Technology & Science Law
14259,TEC,Technology
14259,VEN,Venture Capital
14259,WOM,Women
14260,NULL,NULL
14264,NULL,NULL
14265,NULL,NULL
14268,NULL,NULL
14274,CIV,Civic Affairs
14274,DEM,Democratic Politics
14276,NULL,NULL
14277,CIV,Civic Affairs
14277,DEM,Democratic Politics
14277,EDU,Education
14277,GER,Gerontology
14277,HEA,Health
14277,POL,Politics
14286,NULL,NULL
14295,NULL,NULL
14311,CIV,Civic Affairs
14311,DEM,Democratic Politics
14311,EVL,Environmental Law
14311,PDL,Product Liability Law
14311,TOX,Toxic Torts Law
14312,NULL,NULL
14319,MKT,Marketing
14325,CIV,Civic Affairs
14325,DEM,Democratic Politics
14340,FML,Family Law
14340,LTG,Litigation
14341,AFI,African-American Interests
14341,CIV,Civic Affairs
14341,CRL,Civil Rights Law
14341,DEM,Democratic Politics
14345,ATR,Antitrust & Trade Regulation Law
14345,BCL,Business & Corporate Law
14345,CIV,Civic Affairs
14345,CML,Commercial Law
14345,CTR,Contract Law
14345,DEM,Democratic Politics
14345,IPR,Intellectual Property Law
14345,LEM,Labor & Employment Law
14345,LTG,Litigation
14345,TCS,Technology & Science Law
14356,AVA,Aviation & Aerospace Law
14356,CIV,Civic Affairs
14356,CMN,Communications Law
14356,DEM,Democratic Politics
14356,ENE,Energy
14356,ENV,Environment
14356,REP,Republican Politics
14358,NULL,NULL
14362,NULL,NULL
14368,BCL,Business & Corporate Law
14368,GPR,General Practice Law
14368,LTG,Litigation
14368,RST,Real Estate Law
14378,CRL,Civil Rights Law
14378,EDL,Education Law
14378,PBI,Public Interest Law
14380,CIV,Civic Affairs
14380,DEM,Democratic Politics
14380,RLA,Real Estate
14381,NULL,NULL
14384,CIV,Civic Affairs
14384,DEM,Democratic Politics
14387,APP,Appellate Practice Law
14387,BCL,Business & Corporate Law
14387,BND,Basic Needs
14387,CIV,Civic Affairs
14387,CMN,Communications Law
14387,CSL,Construction Law
14387,DEM,Democratic Politics
14387,ISC,Insurance Law
14387,LEM,Labor & Employment Law
14387,LTG,Litigation
14387,MDA,Media Law
14387,RST,Real Estate Law
14387,WCC,White Collar Crime Law
14390,EMP,Employee Benefits Law
14390,GPR,General Practice Law
14390,IPR,Intellectual Property Law
14390,TCS,Technology & Science Law
14395,AQU,Aquatic Sports
14395,ART,Arts
14404,GOV,Government Law
14406,NULL,NULL
14409,BFL,Banking & Finance Law
14409,CIV,Civic Affairs
14409,DEM,Democratic Politics
14422,BFL,Banking & Finance Law
14422,CIV,Civic Affairs
14422,INL,International Law
14422,REP,Republican Politics
14422,SEC,Securities Law
14430,CIV,Civic Affairs
14430,CRM,Criminal Law
14430,DEM,Democratic Politics
14433,CIV,Civic Affairs
14433,DEM,Democratic Politics
14433,TAX,Taxation Law
14433,TRE,Trusts & Estates Law
14439,ADL,Administrative Law
14439,EGL,Energy Law
14439,EVL,Environmental Law
14439,LTG,Litigation
14441,ADL,Administrative Law
14441,CIV,Civic Affairs
14441,CMN,Communications Law
14441,DEM,Democratic Politics
14441,EGL,Energy Law
14441,REG,Regulation Industry Law
14443,LTG,Litigation
14443,PBI,Public Interest Law
14455,NULL,NULL
14458,NULL,NULL
14460,CIV,Civic Affairs
14460,ENR,Entrepreneurship
14460,FIN,Finance
14460,GLO,Global Management
14460,REP,Republican Politics
14460,VEN,Venture Capital
14461,NULL,NULL
14464,NULL,NULL
14465,CIV,Civic Affairs
14465,DIV,Diverse Constituencies
14465,EDU,Education
14465,VET,Veterans Affairs
14465,WOM,Women
14485,NULL,NULL
14487,CIV,Civic Affairs
14487,DEM,Democratic Politics
14488,BCL,Business & Corporate Law
14488,RST,Real Estate Law
14495,ARH,Architecture
14495,CIV,Civic Affairs
14495,DEM,Democratic Politics
14495,GAR,Gardening
14495,HEA,Health
14495,JUC,Jewish Interests
14495,JUD,Judaism
14495,REP,Republican Politics
14495,VEN,Venture Capital
14495,YOU,Youth
14499,BCL,Business & Corporate Law
14499,SEC,Securities Law
14504,CIV,Civic Affairs
14504,DEM,Democratic Politics
14504,EMP,Employee Benefits Law
14504,LEM,Labor & Employment Law
14504,WOM,Women
14508,BLK,Blockchain
14508,CRP,Cryptocurrency
14513,ARH,Architecture
14513,RLA,Real Estate
14519,NULL,NULL
14520,CIV,Civic Affairs
14520,DEM,Democratic Politics
14520,DIV,Diverse Constituencies
14520,WOM,Women
14522,VEN,Venture Capital
14531,NULL,NULL
14536,NULL,NULL
14538,NULL,NULL
14546,NULL,NULL
14550,ART,Arts
14550,BOT,Botany
14550,DAN,Dance
14550,DRA,Dramatic Arts
14550,EDU,Education
14550,HEA,Health
14550,MUS,Music
14550,SWE,Social Welfare
14553,NULL,NULL
14564,BFL,Banking & Finance Law
14564,CIV,Civic Affairs
14564,REP,Republican Politics
14566,CIV,Civic Affairs
14566,DEM,Democratic Politics
14566,RST,Real Estate Law
14568,BNK,Bankruptcy Law
14572,BCL,Business & Corporate Law
14572,INL,International Law
14572,IPR,Intellectual Property Law
14572,LAW,Law
14572,LTG,Litigation
14576,NULL,NULL
14579,NULL,NULL
14580,NULL,NULL
14582,CIV,Civic Affairs
14582,DEM,Democratic Politics
14583,CIV,Civic Affairs
14583,DEM,Democratic Politics
14587,EGL,Energy Law
14587,EVL,Environmental Law
14587,ISC,Insurance Law
14587,TOX,Toxic Torts Law
14588,ADR,Alternative Dispute Resolution Law
14588,ATR,Antitrust & Trade Regulation Law
14588,CIV,Civic Affairs
14588,DEM,Democratic Politics
14588,IPR,Intellectual Property Law
14588,LTG,Litigation
14588,PDL,Product Liability Law
14588,TRT,Tort Law
14596,BCL,Business & Corporate Law
14596,LTG,Litigation
14596,RST,Real Estate Law
14603,NULL,NULL
14608,BCL,Business & Corporate Law
14608,INV,Investment Law
14608,LAW,Law
14608,MAL,Mergers & Acquisitions Law
14608,SEC,Securities Law
14609,NULL,NULL
14612,TRE,Trusts & Estates Law
14612,WPR,Wills & Probate Law
14627,BND,Basic Needs
14627,CIV,Civic Affairs
14627,DEM,Democratic Politics
14631,NULL,NULL
14634,EDU,Education
14638,NULL,NULL
14640,NULL,NULL
14649,NULL,NULL
14656,NULL,NULL
14659,NULL,NULL
14661,NULL,NULL
14666,BCL,Business & Corporate Law
14679,NULL,NULL
14692,NULL,NULL
14695,NULL,NULL
14704,NULL,NULL
14713,CIV,Civic Affairs
14713,DEM,Democratic Politics
14715,CIV,Civic Affairs
14715,DEM,Democratic Politics
14715,INT,International Affairs
14715,REP,Republican Politics
14722,APP,Appellate Practice Law
14722,CIV,Civic Affairs
14722,DEM,Democratic Politics
14722,LTG,Litigation
14722,PDL,Product Liability Law
14745,NULL,NULL
14754,NULL,NULL
14759,NULL,NULL
14762,NULL,NULL
14766,MEI,Medicine
14766,MUS,Music
14766,PHO,Photography
14766,TRV,Travel
14775,CIV,Civic Affairs
14775,DEM,Democratic Politics
14793,CIV,Civic Affairs
14793,DEM,Democratic Politics
14793,EDU,Education
14793,ESC,Endowments/Scholarships
14793,FGC,First Generation College
14793,IMM,Immigration
14793,MTL,Mental Health
14793,REL,Religion
14800,CIV,Civic Affairs
14800,DEM,Democratic Politics
14803,CIV,Civic Affairs
14803,DEM,Democratic Politics
14803,REP,Republican Politics
14811,WIN,Wine
14819,NULL,NULL
14820,NULL,NULL
14842,NULL,NULL
14856,AQU,Aquatic Sports
14859,FOO,Football
14859,HEA,Health
14867,BND,Basic Needs
14871,NULL,NULL
14881,CIV,Civic Affairs
14881,DEM,Democratic Politics
14889,BNK,Bankruptcy Law
14889,DEM,Democratic Politics
14889,FIL,Film
14903,CIV,Civic Affairs
14903,DEM,Democratic Politics
14903,WIN,Wine
14924,AGR,Agriculture
14924,ART,Arts
14924,ATH,Athletics
14924,CIV,Civic Affairs
14924,DEM,Democratic Politics
14924,MUS,Music
14924,POL,Politics
14963,CIV,Civic Affairs
14963,DEM,Democratic Politics
14968,NULL,NULL
14985,CIV,Civic Affairs
14985,DEM,Democratic Politics
14986,NULL,NULL
14989,ATR,Antitrust & Trade Regulation Law
14989,CIV,Civic Affairs
14989,DEM,Democratic Politics
14989,GPR,General Practice Law
14989,LTG,Litigation
14989,RST,Real Estate Law
14991,NULL,NULL
14995,NULL,NULL
15001,NULL,NULL
15007,CIV,Civic Affairs
15007,DEM,Democratic Politics
15011,CIV,Civic Affairs
15011,DEM,Democratic Politics
15011,REP,Republican Politics
15013,CIV,Civic Affairs
15013,DEM,Democratic Politics
15013,POL,Politics
15026,CIV,Civic Affairs
15026,DEM,Democratic Politics
15026,HEA,Health
15026,MEI,Medicine
15028,CIV,Civic Affairs
15028,DEM,Democratic Politics
15028,EDU,Education
15028,LIB,Library
15028,MUS,Music
15028,POL,Politics
15028,RLA,Real Estate
15029,NULL,NULL
15030,CIV,Civic Affairs
15030,DEM,Democratic Politics
15032,NULL,NULL
15035,BCL,Business & Corporate Law
15035,BFL,Banking & Finance Law
15035,TAX,Taxation Law
15036,NULL,NULL
15043,NULL,NULL
15048,NULL,NULL
15051,NULL,NULL
15053,ACO,Art Collections
15053,ARH,Architecture
15053,ART,Arts
15053,CIV,Civic Affairs
15053,DEM,Democratic Politics
15053,MAG,Magic
15058,BND,Basic Needs
15078,NULL,NULL
15083,NULL,NULL
15086,AQU,Aquatic Sports
15092,AQU,Aquatic Sports
15092,CIV,Civic Affairs
15092,DEM,Democratic Politics
15097,AQU,Aquatic Sports
15097,ART,Arts
15098,NULL,NULL
15102,CIV,Civic Affairs
15102,DEM,Democratic Politics
15102,REP,Republican Politics
15107,NULL,NULL
15108,CIV,Civic Affairs
15108,DEM,Democratic Politics
15112,NULL,NULL
15117,CIV,Civic Affairs
15117,DEM,Democratic Politics
15117,DIV,Diverse Constituencies
15117,WOM,Women
15124,NULL,NULL
15129,BTC,Biotechnology
15129,CIV,Civic Affairs
15129,DEM,Democratic Politics
15129,HEA,Health
15129,STE,STEM
15129,TEC,Technology
15131,NULL,NULL
15134,NULL,NULL
15137,CIV,Civic Affairs
15137,DEM,Democratic Politics
15140,NULL,NULL
15143,CIV,Civic Affairs
15143,DEM,Democratic Politics
15150,CIV,Civic Affairs
15150,DEM,Democratic Politics
15150,RLA,Real Estate
15153,NULL,NULL
15159,NULL,NULL
15160,NULL,NULL
15161,NULL,NULL
15163,NON,Non-Profit Business
15166,CIV,Civic Affairs
15166,DEM,Democratic Politics
15166,DIV,Diverse Constituencies
15166,WOM,Women
15174,NULL,NULL
15175,NULL,NULL
15183,CIV,Civic Affairs
15183,CML,Commercial Law
15183,DEM,Democratic Politics
15183,LTG,Litigation
15188,NULL,NULL
15191,NULL,NULL
15193,MKT,Marketing
15197,NULL,NULL
15198,NULL,NULL
15200,NULL,NULL
15226,NULL,NULL
15235,BIR,Bird Watching
15235,CIV,Civic Affairs
15235,DEM,Democratic Politics
15236,CIV,Civic Affairs
15236,DEM,Democratic Politics
15238,NULL,NULL
15243,NULL,NULL
15244,BFL,Banking & Finance Law
15244,CIV,Civic Affairs
15244,CRL,Civil Rights Law
15244,DEM,Democratic Politics
15244,SEC,Securities Law
15245,ADL,Administrative Law
15245,CIV,Civic Affairs
15245,DEM,Democratic Politics
15245,ENV,Environment
15245,EVL,Environmental Law
15245,PCY,Public Policy
15247,ADR,Alternative Dispute Resolution Law
15247,APP,Appellate Practice Law
15247,ETL,Entertainment Law
15247,IPR,Intellectual Property Law
15247,JUC,Jewish Interests
15247,JUD,Judaism
15247,LTG,Litigation
15249,NULL,NULL
15264,NULL,NULL
15265,CIV,Civic Affairs
15265,DEM,Democratic Politics
15271,NULL,NULL
15272,NULL,NULL
15274,ART,Arts
15274,ASA,Asian Art
15274,ASC,Asian Interests
15274,CHC,Chinese Interests
15278,ART,Arts
15278,BND,Basic Needs
15278,ENE,Energy
15278,ENV,Environment
15278,SUS,Sustainability
15280,CIV,Civic Affairs
15280,REP,Republican Politics
15282,BND,Basic Needs
15282,CIV,Civic Affairs
15282,DEM,Democratic Politics
15284,NULL,NULL
15291,NULL,NULL
15293,NULL,NULL
15297,NULL,NULL
15302,NULL,NULL
15306,NULL,NULL
15309,BND,Basic Needs
15322,NULL,NULL
15324,NULL,NULL
15329,NULL,NULL
15332,NULL,NULL
15333,AGE,Aging
15333,CIV,Civic Affairs
15333,DEM,Democratic Politics
15333,EDU,Education
15333,FBK,Food Banks
15333,MIL,Military
15333,POL,Politics
15333,REP,Republican Politics
15333,SWE,Social Welfare
15333,TEC,Technology
15341,NULL,NULL
15343,NULL,NULL
15345,BND,Basic Needs
15349,AST,Astronomy
15349,CIV,Civic Affairs
15349,FOO,Football
15349,MEI,Medicine
15349,REP,Republican Politics
15349,RLA,Real Estate
15351,NULL,NULL
15354,CIV,Civic Affairs
15354,DEM,Democratic Politics
15358,NULL,NULL
15359,NULL,NULL
15375,NULL,NULL
15376,NULL,NULL
15384,NULL,NULL
15386,CIV,Civic Affairs
15386,DEM,Democratic Politics
15386,HUR,Human Rights
15386,JUC,Jewish Interests
15386,REL,Religion
15386,SWE,Social Welfare
15386,YOU,Youth
15396,CIV,Civic Affairs
15396,FBK,Food Banks
15417,CIV,Civic Affairs
15417,REP,Republican Politics
15418,NULL,NULL
15427,CIV,Civic Affairs
15427,DEM,Democratic Politics
15440,NULL,NULL
15451,NULL,NULL
15452,CIV,Civic Affairs
15452,DEM,Democratic Politics
15452,REP,Republican Politics
15453,NULL,NULL
15459,NULL,NULL
15464,NULL,NULL
15465,NULL,NULL
15469,ATH,Athletics
15469,CIV,Civic Affairs
15469,REP,Republican Politics
15470,CIV,Civic Affairs
15470,REP,Republican Politics
15470,RLA,Real Estate
15475,CIV,Civic Affairs
15475,EDU,Education
15475,FBK,Food Banks
15487,NULL,NULL
15490,NULL,NULL
15491,NULL,NULL
15493,CIV,Civic Affairs
15493,MUS,Music
15493,REP,Republican Politics
15493,RLA,Real Estate
15497,NULL,NULL
15508,NULL,NULL
15515,CIV,Civic Affairs
15515,DEM,Democratic Politics
15524,NULL,NULL
15530,AQU,Aquatic Sports
15530,CIV,Civic Affairs
15530,DEM,Democratic Politics
15530,DIV,Diverse Constituencies
15530,WOM,Women
15531,NULL,NULL
15539,CIV,Civic Affairs
15539,DEM,Democratic Politics
15542,NULL,NULL
15546,NULL,NULL
15547,ADR,Alternative Dispute Resolution Law
15547,CIV,Civic Affairs
15547,DEM,Democratic Politics
15548,FOO,Football
15553,NULL,NULL
15559,NULL,NULL
15562,CIV,Civic Affairs
15562,DEM,Democratic Politics
15566,NULL,NULL
15572,NULL,NULL
15578,CIV,Civic Affairs
15578,CML,Commercial Law
15578,DEM,Democratic Politics
15578,LTG,Litigation
15578,PDL,Product Liability Law
15578,TRT,Tort Law
15586,BCL,Business & Corporate Law
15586,BFL,Banking & Finance Law
15586,CIV,Civic Affairs
15586,DEM,Democratic Politics
15588,ATR,Antitrust & Trade Regulation Law
15588,CML,Commercial Law
15588,EVL,Environmental Law
15588,LAW,Law
15588,LTG,Litigation
15588,SEC,Securities Law
15593,NULL,NULL
15597,ART,Arts
15597,ASA,Asian Art
15597,CLA,Classical Music
15597,EDU,Education
15597,RLA,Real Estate
15599,ACC,Accounting
15599,BUS,Business
15605,NULL,NULL
15614,AQU,Aquatic Sports
15614,BND,Basic Needs
15615,NULL,NULL
15617,NULL,NULL
15625,CIV,Civic Affairs
15625,DEM,Democratic Politics
15628,NULL,NULL
15638,BND,Basic Needs
15638,DIS,Disabilities
15638,EDU,Education
15640,NULL,NULL
15643,NULL,NULL
15648,NULL,NULL
15663,CIV,Civic Affairs
15663,DEM,Democratic Politics
15665,CIV,Civic Affairs
15665,DEM,Democratic Politics
15666,NULL,NULL
15671,ATH,Athletics
15671,BUS,Business
15671,CIV,Civic Affairs
15671,DEM,Democratic Politics
15671,FIN,Finance
15675,NULL,NULL
15676,NULL,NULL
15682,ART,Arts
15682,CIV,Civic Affairs
15682,DEM,Democratic Politics
15687,NULL,NULL
15689,NULL,NULL
15690,BND,Basic Needs
15690,CIV,Civic Affairs
15690,DEM,Democratic Politics
15695,NULL,NULL
15696,BUS,Business
15696,FIN,Finance
15711,NULL,NULL
15715,CIV,Civic Affairs
15715,DEM,Democratic Politics
15719,ART,Arts
15719,CIV,Civic Affairs
15719,DEM,Democratic Politics
15719,ENV,Environment
15719,INT,International Affairs
15719,LIB,Library
15719,WRI,Writing
15719,YOU,Youth
15720,BND,Basic Needs
15720,CIV,Civic Affairs
15720,DEM,Democratic Politics
15727,NULL,NULL
15731,NULL,NULL
15732,ACC,Accounting
15732,BUS,Business
15734,NULL,NULL
15741,NULL,NULL
15762,NULL,NULL
15763,NULL,NULL
15764,NULL,NULL
15767,NULL,NULL
15770,NULL,NULL
15771,ART,Arts
15771,BUS,Business
15771,CIV,Civic Affairs
15771,DEM,Democratic Politics
15771,EDU,Education
15771,ENT,Entertainment
15771,FOO,Football
15771,HEA,Health
15771,INT,International Affairs
15771,MED,Media
15771,REP,Republican Politics
15771,TEL,Telecommunications
15771,YOU,Youth
15775,NULL,NULL
15777,BUS,Business
15777,CIV,Civic Affairs
15777,DEM,Democratic Politics
15777,REP,Republican Politics
15777,RLA,Real Estate
15783,NULL,NULL
15787,NULL,NULL
15788,CIV,Civic Affairs
15788,DEM,Democratic Politics
15792,CIV,Civic Affairs
15792,GOL,Golf
15792,REP,Republican Politics
15793,BND,Basic Needs
15793,ENT,Entertainment
15793,MED,Media
15795,NULL,NULL
15810,NULL,NULL
15812,NULL,NULL
15821,AQU,Aquatic Sports
15823,NULL,NULL
15827,BTC,Biotechnology
15827,ENR,Entrepreneurship
15827,HEA,Health
15827,TEN,Tennis
15827,VEN,Venture Capital
15834,CIV,Civic Affairs
15834,DEM,Democratic Politics
15834,ENV,Environment
15834,HEA,Health
15834,PCY,Public Policy
15841,CIV,Civic Affairs
15841,DEM,Democratic Politics
15841,INL,International Law
15843,CIV,Civic Affairs
15843,CTR,Contract Law
15843,DEM,Democratic Politics
15843,GPR,General Practice Law
15843,REG,Regulation Industry Law
15852,NULL,NULL
15860,ADL,Administrative Law
15860,CIV,Civic Affairs
15860,CMN,Communications Law
15860,DEM,Democratic Politics
15860,EGL,Energy Law
15860,EVL,Environmental Law
15860,GOV,Government Law
15860,LAW,Law
15860,REG,Regulation Industry Law
15862,BCL,Business & Corporate Law
15862,BFL,Banking & Finance Law
15862,MAL,Mergers & Acquisitions Law
15862,RST,Real Estate Law
15862,SEC,Securities Law
15862,TAX,Taxation Law
15864,CIV,Civic Affairs
15864,DEM,Democratic Politics
15864,DIV,Diverse Constituencies
15864,EDL,Education Law
15864,WOM,Women
15869,NULL,NULL
15873,BND,Basic Needs
15876,NULL,NULL
15880,ADL,Administrative Law
15880,ATR,Antitrust & Trade Regulation Law
15880,CIV,Civic Affairs
15880,DEM,Democratic Politics
15880,EGL,Energy Law
15881,BCL,Business & Corporate Law
15881,CIV,Civic Affairs
15881,DEM,Democratic Politics
15881,GPR,General Practice Law
15881,HCR,Health Care Law
15881,SEC,Securities Law
15887,CIV,Civic Affairs
15887,DEM,Democratic Politics
15892,INL,International Law
15892,IPR,Intellectual Property Law
15892,TCS,Technology & Science Law
15897,NULL,NULL
15909,CIV,Civic Affairs
15909,DEM,Democratic Politics
15909,POL,Politics
15910,BCL,Business & Corporate Law
15910,CIV,Civic Affairs
15910,DEM,Democratic Politics
15910,SEC,Securities Law
15912,CRM,Criminal Law
15912,LTG,Litigation
15916,ARC,Archaeology/Anthropology
15916,LTG,Litigation
15916,REG,Regulation Industry Law
15916,YOU,Youth
15921,NULL,NULL
15926,NULL,NULL
15928,ARH,Architecture
15928,ASC,Asian Interests
15928,BND,Basic Needs
15928,UND,Undocumented
15933,NULL,NULL
15938,ADR,Alternative Dispute Resolution Law
15941,NULL,NULL
15943,NULL,NULL
15945,NULL,NULL
15948,NULL,NULL
15974,CIV,Civic Affairs
15974,DEM,Democratic Politics
15986,EVL,Environmental Law
15986,PBI,Public Interest Law
15986,ZPL,"Zoning, Planning & Land Use Law"
15988,BCL,Business & Corporate Law
15988,RST,Real Estate Law
15988,TOX,Toxic Torts Law
15995,CIV,Civic Affairs
15995,REP,Republican Politics
15997,NULL,NULL
16005,NULL,NULL
16006,NULL,NULL
16012,NULL,NULL
16014,NULL,NULL
16026,CIV,Civic Affairs
16026,DEM,Democratic Politics
16026,LAW,Law
16027,NULL,NULL
16028,NULL,NULL
16045,NULL,NULL
16048,NULL,NULL
